Hora_decimal,Posto_horario
6145.25,FORA_PONTA
6145.5,FORA_PONTA
6145.75,FORA_PONTA
6146.0,FORA_PONTA
6146.25,FORA_PONTA
6146.5,FORA_PONTA
6146.75,FORA_PONTA
6147.0,FORA_PONTA
6147.25,FORA_PONTA
6147.5,FORA_PONTA
6147.75,FORA_PONTA
6148.0,FORA_PONTA
6148.25,FORA_PONTA
6148.5,FORA_PONTA
6148.75,FORA_PONTA
6149.0,FORA_PONTA
6149.25,FORA_PONTA
6149.5,FORA_PONTA
6149.75,FORA_PONTA
6150.0,FORA_PONTA
6150.25,FORA_PONTA
6150.5,FORA_PONTA
6150.75,FORA_PONTA
6151.0,FORA_PONTA
6151.25,FORA_PONTA
6151.5,FORA_PONTA
6151.75,FORA_PONTA
6152.0,FORA_PONTA
6152.25,FORA_PONTA
6152.5,FORA_PONTA
6152.75,FORA_PONTA
6153.0,FORA_PONTA
6153.25,FORA_PONTA
6153.5,FORA_PONTA
6153.75,FORA_PONTA
6154.0,FORA_PONTA
6154.25,FORA_PONTA
6154.5,FORA_PONTA
6154.75,FORA_PONTA
6155.0,FORA_PONTA
6155.25,FORA_PONTA
6155.5,FORA_PONTA
6155.75,FORA_PONTA
6156.0,FORA_PONTA
6156.25,FORA_PONTA
6156.5,FORA_PONTA
6156.75,FORA_PONTA
6157.0,FORA_PONTA
6157.25,FORA_PONTA
6157.5,FORA_PONTA
6157.75,FORA_PONTA
6158.0,FORA_PONTA
6158.25,FORA_PONTA
6158.5,FORA_PONTA
6158.75,FORA_PONTA
6159.0,FORA_PONTA
6159.25,FORA_PONTA
6159.5,FORA_PONTA
6159.75,FORA_PONTA
6160.0,FORA_PONTA
6160.25,FORA_PONTA
6160.5,FORA_PONTA
6160.75,FORA_PONTA
6161.0,FORA_PONTA
6161.25,FORA_PONTA
6161.5,FORA_PONTA
6161.75,FORA_PONTA
6162.0,FORA_PONTA
6162.25,FORA_PONTA
6162.5,FORA_PONTA
6162.75,FORA_PONTA
6163.0,FORA_PONTA
6163.25,FORA_PONTA
6163.5,FORA_PONTA
6163.75,FORA_PONTA
6164.0,FORA_PONTA
6164.25,FORA_PONTA
6164.5,FORA_PONTA
6164.75,FORA_PONTA
6165.0,FORA_PONTA
6165.25,FORA_PONTA
6165.5,FORA_PONTA
6165.75,FORA_PONTA
6166.0,FORA_PONTA
6166.25,FORA_PONTA
6166.5,FORA_PONTA
6166.75,FORA_PONTA
6167.0,FORA_PONTA
6167.25,FORA_PONTA
6167.5,FORA_PONTA
6167.75,FORA_PONTA
6168.0,FORA_PONTA
6168.25,FORA_PONTA
6168.5,FORA_PONTA
6168.75,FORA_PONTA
6169.0,FORA_PONTA
6169.25,FORA_PONTA
6169.5,FORA_PONTA
6169.75,FORA_PONTA
6170.0,FORA_PONTA
6170.25,FORA_PONTA
6170.5,FORA_PONTA
6170.75,FORA_PONTA
6171.0,FORA_PONTA
6171.25,FORA_PONTA
6171.5,FORA_PONTA
6171.75,FORA_PONTA
6172.0,FORA_PONTA
6172.25,FORA_PONTA
6172.5,FORA_PONTA
6172.75,FORA_PONTA
6173.0,FORA_PONTA
6173.25,FORA_PONTA
6173.5,FORA_PONTA
6173.75,FORA_PONTA
6174.0,FORA_PONTA
6174.25,FORA_PONTA
6174.5,FORA_PONTA
6174.75,FORA_PONTA
6175.0,FORA_PONTA
6175.25,FORA_PONTA
6175.5,FORA_PONTA
6175.75,FORA_PONTA
6176.0,FORA_PONTA
6176.25,FORA_PONTA
6176.5,FORA_PONTA
6176.75,FORA_PONTA
6177.0,FORA_PONTA
6177.25,FORA_PONTA
6177.5,FORA_PONTA
6177.75,FORA_PONTA
6178.0,FORA_PONTA
6178.25,FORA_PONTA
6178.5,FORA_PONTA
6178.75,FORA_PONTA
6179.0,FORA_PONTA
6179.25,FORA_PONTA
6179.5,FORA_PONTA
6179.75,FORA_PONTA
6180.0,FORA_PONTA
6180.25,FORA_PONTA
6180.5,FORA_PONTA
6180.75,FORA_PONTA
6181.0,FORA_PONTA
6181.25,FORA_PONTA
6181.5,FORA_PONTA
6181.75,FORA_PONTA
6182.0,FORA_PONTA
6182.25,FORA_PONTA
6182.5,FORA_PONTA
6182.75,FORA_PONTA
6183.0,FORA_PONTA
6183.25,FORA_PONTA
6183.5,FORA_PONTA
6183.75,FORA_PONTA
6184.0,FORA_PONTA
6184.25,FORA_PONTA
6184.5,FORA_PONTA
6184.75,FORA_PONTA
6185.0,FORA_PONTA
6185.25,FORA_PONTA
6185.5,FORA_PONTA
6185.75,PONTA
6186.0,PONTA
6186.25,PONTA
6186.5,PONTA
6186.75,PONTA
6187.0,PONTA
6187.25,PONTA
6187.5,PONTA
6187.75,PONTA
6188.0,PONTA
6188.25,PONTA
6188.5,PONTA
6188.75,FORA_PONTA
6189.0,FORA_PONTA
6189.25,FORA_PONTA
6189.5,FORA_PONTA
6189.75,FORA_PONTA
6190.0,FORA_PONTA
6190.25,FORA_PONTA
6190.5,FORA_PONTA
6190.75,FORA_PONTA
6191.0,FORA_PONTA
6191.25,FORA_PONTA
6191.5,FORA_PONTA
6191.75,FORA_PONTA
6192.0,FORA_PONTA
6192.25,FORA_PONTA
6192.5,FORA_PONTA
6192.75,FORA_PONTA
6193.0,FORA_PONTA
6193.25,FORA_PONTA
6193.5,FORA_PONTA
6193.75,FORA_PONTA
6194.0,FORA_PONTA
6194.25,FORA_PONTA
6194.5,FORA_PONTA
6194.75,FORA_PONTA
6195.0,FORA_PONTA
6195.25,FORA_PONTA
6195.5,FORA_PONTA
6195.75,FORA_PONTA
6196.0,FORA_PONTA
6196.25,FORA_PONTA
6196.5,FORA_PONTA
6196.75,FORA_PONTA
6197.0,FORA_PONTA
6197.25,FORA_PONTA
6197.5,FORA_PONTA
6197.75,FORA_PONTA
6198.0,FORA_PONTA
6198.25,FORA_PONTA
6198.5,FORA_PONTA
6198.75,FORA_PONTA
6199.0,FORA_PONTA
6199.25,FORA_PONTA
6199.5,FORA_PONTA
6199.75,FORA_PONTA
6200.0,FORA_PONTA
6200.25,FORA_PONTA
6200.5,FORA_PONTA
6200.75,FORA_PONTA
6201.0,FORA_PONTA
6201.25,FORA_PONTA
6201.5,FORA_PONTA
6201.75,FORA_PONTA
6202.0,FORA_PONTA
6202.25,FORA_PONTA
6202.5,FORA_PONTA
6202.75,FORA_PONTA
6203.0,FORA_PONTA
6203.25,FORA_PONTA
6203.5,FORA_PONTA
6203.75,FORA_PONTA
6204.0,FORA_PONTA
6204.25,FORA_PONTA
6204.5,FORA_PONTA
6204.75,FORA_PONTA
6205.0,FORA_PONTA
6205.25,FORA_PONTA
6205.5,FORA_PONTA
6205.75,FORA_PONTA
6206.0,FORA_PONTA
6206.25,FORA_PONTA
6206.5,FORA_PONTA
6206.75,FORA_PONTA
6207.0,FORA_PONTA
6207.25,FORA_PONTA
6207.5,FORA_PONTA
6207.75,FORA_PONTA
6208.0,FORA_PONTA
6208.25,FORA_PONTA
6208.5,FORA_PONTA
6208.75,FORA_PONTA
6209.0,FORA_PONTA
6209.25,FORA_PONTA
6209.5,FORA_PONTA
6209.75,PONTA
6210.0,PONTA
6210.25,PONTA
6210.5,PONTA
6210.75,PONTA
6211.0,PONTA
6211.25,PONTA
6211.5,PONTA
6211.75,PONTA
6212.0,PONTA
6212.25,PONTA
6212.5,PONTA
6212.75,FORA_PONTA
6213.0,FORA_PONTA
6213.25,FORA_PONTA
6213.5,FORA_PONTA
6213.75,FORA_PONTA
6214.0,FORA_PONTA
6214.25,FORA_PONTA
6214.5,FORA_PONTA
6214.75,FORA_PONTA
6215.0,FORA_PONTA
6215.25,FORA_PONTA
6215.5,FORA_PONTA
6215.75,FORA_PONTA
6216.0,FORA_PONTA
6216.25,FORA_PONTA
6216.5,FORA_PONTA
6216.75,FORA_PONTA
6217.0,FORA_PONTA
6217.25,FORA_PONTA
6217.5,FORA_PONTA
6217.75,FORA_PONTA
6218.0,FORA_PONTA
6218.25,FORA_PONTA
6218.5,FORA_PONTA
6218.75,FORA_PONTA
6219.0,FORA_PONTA
6219.25,FORA_PONTA
6219.5,FORA_PONTA
6219.75,FORA_PONTA
6220.0,FORA_PONTA
6220.25,FORA_PONTA
6220.5,FORA_PONTA
6220.75,FORA_PONTA
6221.0,FORA_PONTA
6221.25,FORA_PONTA
6221.5,FORA_PONTA
6221.75,FORA_PONTA
6222.0,FORA_PONTA
6222.25,FORA_PONTA
6222.5,FORA_PONTA
6222.75,FORA_PONTA
6223.0,FORA_PONTA
6223.25,FORA_PONTA
6223.5,FORA_PONTA
6223.75,FORA_PONTA
6224.0,FORA_PONTA
6224.25,FORA_PONTA
6224.5,FORA_PONTA
6224.75,FORA_PONTA
6225.0,FORA_PONTA
6225.25,FORA_PONTA
6225.5,FORA_PONTA
6225.75,FORA_PONTA
6226.0,FORA_PONTA
6226.25,FORA_PONTA
6226.5,FORA_PONTA
6226.75,FORA_PONTA
6227.0,FORA_PONTA
6227.25,FORA_PONTA
6227.5,FORA_PONTA
6227.75,FORA_PONTA
6228.0,FORA_PONTA
6228.25,FORA_PONTA
6228.5,FORA_PONTA
6228.75,FORA_PONTA
6229.0,FORA_PONTA
6229.25,FORA_PONTA
6229.5,FORA_PONTA
6229.75,FORA_PONTA
6230.0,FORA_PONTA
6230.25,FORA_PONTA
6230.5,FORA_PONTA
6230.75,FORA_PONTA
6231.0,FORA_PONTA
6231.25,FORA_PONTA
6231.5,FORA_PONTA
6231.75,FORA_PONTA
6232.0,FORA_PONTA
6232.25,FORA_PONTA
6232.5,FORA_PONTA
6232.75,FORA_PONTA
6233.0,FORA_PONTA
6233.25,FORA_PONTA
6233.5,FORA_PONTA
6233.75,PONTA
6234.0,PONTA
6234.25,PONTA
6234.5,PONTA
6234.75,PONTA
6235.0,PONTA
6235.25,PONTA
6235.5,PONTA
6235.75,PONTA
6236.0,PONTA
6236.25,PONTA
6236.5,PONTA
6236.75,FORA_PONTA
6237.0,FORA_PONTA
6237.25,FORA_PONTA
6237.5,FORA_PONTA
6237.75,FORA_PONTA
6238.0,FORA_PONTA
6238.25,FORA_PONTA
6238.5,FORA_PONTA
6238.75,FORA_PONTA
6239.0,FORA_PONTA
6239.25,FORA_PONTA
6239.5,FORA_PONTA
6239.75,FORA_PONTA
6240.0,FORA_PONTA
6240.25,FORA_PONTA
6240.5,FORA_PONTA
6240.75,FORA_PONTA
6241.0,FORA_PONTA
6241.25,FORA_PONTA
6241.5,FORA_PONTA
6241.75,FORA_PONTA
6242.0,FORA_PONTA
6242.25,FORA_PONTA
6242.5,FORA_PONTA
6242.75,FORA_PONTA
6243.0,FORA_PONTA
6243.25,FORA_PONTA
6243.5,FORA_PONTA
6243.75,FORA_PONTA
6244.0,FORA_PONTA
6244.25,FORA_PONTA
6244.5,FORA_PONTA
6244.75,FORA_PONTA
6245.0,FORA_PONTA
6245.25,FORA_PONTA
6245.5,FORA_PONTA
6245.75,FORA_PONTA
6246.0,FORA_PONTA
6246.25,FORA_PONTA
6246.5,FORA_PONTA
6246.75,FORA_PONTA
6247.0,FORA_PONTA
6247.25,FORA_PONTA
6247.5,FORA_PONTA
6247.75,FORA_PONTA
6248.0,FORA_PONTA
6248.25,FORA_PONTA
6248.5,FORA_PONTA
6248.75,FORA_PONTA
6249.0,FORA_PONTA
6249.25,FORA_PONTA
6249.5,FORA_PONTA
6249.75,FORA_PONTA
6250.0,FORA_PONTA
6250.25,FORA_PONTA
6250.5,FORA_PONTA
6250.75,FORA_PONTA
6251.0,FORA_PONTA
6251.25,FORA_PONTA
6251.5,FORA_PONTA
6251.75,FORA_PONTA
6252.0,FORA_PONTA
6252.25,FORA_PONTA
6252.5,FORA_PONTA
6252.75,FORA_PONTA
6253.0,FORA_PONTA
6253.25,FORA_PONTA
6253.5,FORA_PONTA
6253.75,FORA_PONTA
6254.0,FORA_PONTA
6254.25,FORA_PONTA
6254.5,FORA_PONTA
6254.75,FORA_PONTA
6255.0,FORA_PONTA
6255.25,FORA_PONTA
6255.5,FORA_PONTA
6255.75,FORA_PONTA
6256.0,FORA_PONTA
6256.25,FORA_PONTA
6256.5,FORA_PONTA
6256.75,FORA_PONTA
6257.0,FORA_PONTA
6257.25,FORA_PONTA
6257.5,FORA_PONTA
6257.75,PONTA
6258.0,PONTA
6258.25,PONTA
6258.5,PONTA
6258.75,PONTA
6259.0,PONTA
6259.25,PONTA
6259.5,PONTA
6259.75,PONTA
6260.0,PONTA
6260.25,PONTA
6260.5,PONTA
6260.75,FORA_PONTA
6261.0,FORA_PONTA
6261.25,FORA_PONTA
6261.5,FORA_PONTA
6261.75,FORA_PONTA
6262.0,FORA_PONTA
6262.25,FORA_PONTA
6262.5,FORA_PONTA
6262.75,FORA_PONTA
6263.0,FORA_PONTA
6263.25,FORA_PONTA
6263.5,FORA_PONTA
6263.75,FORA_PONTA
6264.0,FORA_PONTA
6264.25,FORA_PONTA
6264.5,FORA_PONTA
6264.75,FORA_PONTA
6265.0,FORA_PONTA
6265.25,FORA_PONTA
6265.5,FORA_PONTA
6265.75,FORA_PONTA
6266.0,FORA_PONTA
6266.25,FORA_PONTA
6266.5,FORA_PONTA
6266.75,FORA_PONTA
6267.0,FORA_PONTA
6267.25,FORA_PONTA
6267.5,FORA_PONTA
6267.75,FORA_PONTA
6268.0,FORA_PONTA
6268.25,FORA_PONTA
6268.5,FORA_PONTA
6268.75,FORA_PONTA
6269.0,FORA_PONTA
6269.25,FORA_PONTA
6269.5,FORA_PONTA
6269.75,FORA_PONTA
6270.0,FORA_PONTA
6270.25,FORA_PONTA
6270.5,FORA_PONTA
6270.75,FORA_PONTA
6271.0,FORA_PONTA
6271.25,FORA_PONTA
6271.5,FORA_PONTA
6271.75,FORA_PONTA
6272.0,FORA_PONTA
6272.25,FORA_PONTA
6272.5,FORA_PONTA
6272.75,FORA_PONTA
6273.0,FORA_PONTA
6273.25,FORA_PONTA
6273.5,FORA_PONTA
6273.75,FORA_PONTA
6274.0,FORA_PONTA
6274.25,FORA_PONTA
6274.5,FORA_PONTA
6274.75,FORA_PONTA
6275.0,FORA_PONTA
6275.25,FORA_PONTA
6275.5,FORA_PONTA
6275.75,FORA_PONTA
6276.0,FORA_PONTA
6276.25,FORA_PONTA
6276.5,FORA_PONTA
6276.75,FORA_PONTA
6277.0,FORA_PONTA
6277.25,FORA_PONTA
6277.5,FORA_PONTA
6277.75,FORA_PONTA
6278.0,FORA_PONTA
6278.25,FORA_PONTA
6278.5,FORA_PONTA
6278.75,FORA_PONTA
6279.0,FORA_PONTA
6279.25,FORA_PONTA
6279.5,FORA_PONTA
6279.75,FORA_PONTA
6280.0,FORA_PONTA
6280.25,FORA_PONTA
6280.5,FORA_PONTA
6280.75,FORA_PONTA
6281.0,FORA_PONTA
6281.25,FORA_PONTA
6281.5,FORA_PONTA
6281.75,PONTA
6282.0,PONTA
6282.25,PONTA
6282.5,PONTA
6282.75,PONTA
6283.0,PONTA
6283.25,PONTA
6283.5,PONTA
6283.75,PONTA
6284.0,PONTA
6284.25,PONTA
6284.5,PONTA
6284.75,FORA_PONTA
6285.0,FORA_PONTA
6285.25,FORA_PONTA
6285.5,FORA_PONTA
6285.75,FORA_PONTA
6286.0,FORA_PONTA
6286.25,FORA_PONTA
6286.5,FORA_PONTA
6286.75,FORA_PONTA
6287.0,FORA_PONTA
6287.25,FORA_PONTA
6287.5,FORA_PONTA
6287.75,FORA_PONTA
6288.0,FORA_PONTA
6288.25,FORA_PONTA
6288.5,FORA_PONTA
6288.75,FORA_PONTA
6289.0,FORA_PONTA
6289.25,FORA_PONTA
6289.5,FORA_PONTA
6289.75,FORA_PONTA
6290.0,FORA_PONTA
6290.25,FORA_PONTA
6290.5,FORA_PONTA
6290.75,FORA_PONTA
6291.0,FORA_PONTA
6291.25,FORA_PONTA
6291.5,FORA_PONTA
6291.75,FORA_PONTA
6292.0,FORA_PONTA
6292.25,FORA_PONTA
6292.5,FORA_PONTA
6292.75,FORA_PONTA
6293.0,FORA_PONTA
6293.25,FORA_PONTA
6293.5,FORA_PONTA
6293.75,FORA_PONTA
6294.0,FORA_PONTA
6294.25,FORA_PONTA
6294.5,FORA_PONTA
6294.75,FORA_PONTA
6295.0,FORA_PONTA
6295.25,FORA_PONTA
6295.5,FORA_PONTA
6295.75,FORA_PONTA
6296.0,FORA_PONTA
6296.25,FORA_PONTA
6296.5,FORA_PONTA
6296.75,FORA_PONTA
6297.0,FORA_PONTA
6297.25,FORA_PONTA
6297.5,FORA_PONTA
6297.75,FORA_PONTA
6298.0,FORA_PONTA
6298.25,FORA_PONTA
6298.5,FORA_PONTA
6298.75,FORA_PONTA
6299.0,FORA_PONTA
6299.25,FORA_PONTA
6299.5,FORA_PONTA
6299.75,FORA_PONTA
6300.0,FORA_PONTA
6300.25,FORA_PONTA
6300.5,FORA_PONTA
6300.75,FORA_PONTA
6301.0,FORA_PONTA
6301.25,FORA_PONTA
6301.5,FORA_PONTA
6301.75,FORA_PONTA
6302.0,FORA_PONTA
6302.25,FORA_PONTA
6302.5,FORA_PONTA
6302.75,FORA_PONTA
6303.0,FORA_PONTA
6303.25,FORA_PONTA
6303.5,FORA_PONTA
6303.75,FORA_PONTA
6304.0,FORA_PONTA
6304.25,FORA_PONTA
6304.5,FORA_PONTA
6304.75,FORA_PONTA
6305.0,FORA_PONTA
6305.25,FORA_PONTA
6305.5,FORA_PONTA
6305.75,FORA_PONTA
6306.0,FORA_PONTA
6306.25,FORA_PONTA
6306.5,FORA_PONTA
6306.75,FORA_PONTA
6307.0,FORA_PONTA
6307.25,FORA_PONTA
6307.5,FORA_PONTA
6307.75,FORA_PONTA
6308.0,FORA_PONTA
6308.25,FORA_PONTA
6308.5,FORA_PONTA
6308.75,FORA_PONTA
6309.0,FORA_PONTA
6309.25,FORA_PONTA
6309.5,FORA_PONTA
6309.75,FORA_PONTA
6310.0,FORA_PONTA
6310.25,FORA_PONTA
6310.5,FORA_PONTA
6310.75,FORA_PONTA
6311.0,FORA_PONTA
6311.25,FORA_PONTA
6311.5,FORA_PONTA
6311.75,FORA_PONTA
6312.0,FORA_PONTA
6312.25,FORA_PONTA
6312.5,FORA_PONTA
6312.75,FORA_PONTA
6313.0,FORA_PONTA
6313.25,FORA_PONTA
6313.5,FORA_PONTA
6313.75,FORA_PONTA
6314.0,FORA_PONTA
6314.25,FORA_PONTA
6314.5,FORA_PONTA
6314.75,FORA_PONTA
6315.0,FORA_PONTA
6315.25,FORA_PONTA
6315.5,FORA_PONTA
6315.75,FORA_PONTA
6316.0,FORA_PONTA
6316.25,FORA_PONTA
6316.5,FORA_PONTA
6316.75,FORA_PONTA
6317.0,FORA_PONTA
6317.25,FORA_PONTA
6317.5,FORA_PONTA
6317.75,FORA_PONTA
6318.0,FORA_PONTA
6318.25,FORA_PONTA
6318.5,FORA_PONTA
6318.75,FORA_PONTA
6319.0,FORA_PONTA
6319.25,FORA_PONTA
6319.5,FORA_PONTA
6319.75,FORA_PONTA
6320.0,FORA_PONTA
6320.25,FORA_PONTA
6320.5,FORA_PONTA
6320.75,FORA_PONTA
6321.0,FORA_PONTA
6321.25,FORA_PONTA
6321.5,FORA_PONTA
6321.75,FORA_PONTA
6322.0,FORA_PONTA
6322.25,FORA_PONTA
6322.5,FORA_PONTA
6322.75,FORA_PONTA
6323.0,FORA_PONTA
6323.25,FORA_PONTA
6323.5,FORA_PONTA
6323.75,FORA_PONTA
6324.0,FORA_PONTA
6324.25,FORA_PONTA
6324.5,FORA_PONTA
6324.75,FORA_PONTA
6325.0,FORA_PONTA
6325.25,FORA_PONTA
6325.5,FORA_PONTA
6325.75,FORA_PONTA
6326.0,FORA_PONTA
6326.25,FORA_PONTA
6326.5,FORA_PONTA
6326.75,FORA_PONTA
6327.0,FORA_PONTA
6327.25,FORA_PONTA
6327.5,FORA_PONTA
6327.75,FORA_PONTA
6328.0,FORA_PONTA
6328.25,FORA_PONTA
6328.5,FORA_PONTA
6328.75,FORA_PONTA
6329.0,FORA_PONTA
6329.25,FORA_PONTA
6329.5,FORA_PONTA
6329.75,FORA_PONTA
6330.0,FORA_PONTA
6330.25,FORA_PONTA
6330.5,FORA_PONTA
6330.75,FORA_PONTA
6331.0,FORA_PONTA
6331.25,FORA_PONTA
6331.5,FORA_PONTA
6331.75,FORA_PONTA
6332.0,FORA_PONTA
6332.25,FORA_PONTA
6332.5,FORA_PONTA
6332.75,FORA_PONTA
6333.0,FORA_PONTA
6333.25,FORA_PONTA
6333.5,FORA_PONTA
6333.75,FORA_PONTA
6334.0,FORA_PONTA
6334.25,FORA_PONTA
6334.5,FORA_PONTA
6334.75,FORA_PONTA
6335.0,FORA_PONTA
6335.25,FORA_PONTA
6335.5,FORA_PONTA
6335.75,FORA_PONTA
6336.0,FORA_PONTA
6336.25,FORA_PONTA
6336.5,FORA_PONTA
6336.75,FORA_PONTA
6337.0,FORA_PONTA
6337.25,FORA_PONTA
6337.5,FORA_PONTA
6337.75,FORA_PONTA
6338.0,FORA_PONTA
6338.25,FORA_PONTA
6338.5,FORA_PONTA
6338.75,FORA_PONTA
6339.0,FORA_PONTA
6339.25,FORA_PONTA
6339.5,FORA_PONTA
6339.75,FORA_PONTA
6340.0,FORA_PONTA
6340.25,FORA_PONTA
6340.5,FORA_PONTA
6340.75,FORA_PONTA
6341.0,FORA_PONTA
6341.25,FORA_PONTA
6341.5,FORA_PONTA
6341.75,FORA_PONTA
6342.0,FORA_PONTA
6342.25,FORA_PONTA
6342.5,FORA_PONTA
6342.75,FORA_PONTA
6343.0,FORA_PONTA
6343.25,FORA_PONTA
6343.5,FORA_PONTA
6343.75,FORA_PONTA
6344.0,FORA_PONTA
6344.25,FORA_PONTA
6344.5,FORA_PONTA
6344.75,FORA_PONTA
6345.0,FORA_PONTA
6345.25,FORA_PONTA
6345.5,FORA_PONTA
6345.75,FORA_PONTA
6346.0,FORA_PONTA
6346.25,FORA_PONTA
6346.5,FORA_PONTA
6346.75,FORA_PONTA
6347.0,FORA_PONTA
6347.25,FORA_PONTA
6347.5,FORA_PONTA
6347.75,FORA_PONTA
6348.0,FORA_PONTA
6348.25,FORA_PONTA
6348.5,FORA_PONTA
6348.75,FORA_PONTA
6349.0,FORA_PONTA
6349.25,FORA_PONTA
6349.5,FORA_PONTA
6349.75,FORA_PONTA
6350.0,FORA_PONTA
6350.25,FORA_PONTA
6350.5,FORA_PONTA
6350.75,FORA_PONTA
6351.0,FORA_PONTA
6351.25,FORA_PONTA
6351.5,FORA_PONTA
6351.75,FORA_PONTA
6352.0,FORA_PONTA
6352.25,FORA_PONTA
6352.5,FORA_PONTA
6352.75,FORA_PONTA
6353.0,FORA_PONTA
6353.25,FORA_PONTA
6353.5,FORA_PONTA
6353.75,PONTA
6354.0,PONTA
6354.25,PONTA
6354.5,PONTA
6354.75,PONTA
6355.0,PONTA
6355.25,PONTA
6355.5,PONTA
6355.75,PONTA
6356.0,PONTA
6356.25,PONTA
6356.5,PONTA
6356.75,FORA_PONTA
6357.0,FORA_PONTA
6357.25,FORA_PONTA
6357.5,FORA_PONTA
6357.75,FORA_PONTA
6358.0,FORA_PONTA
6358.25,FORA_PONTA
6358.5,FORA_PONTA
6358.75,FORA_PONTA
6359.0,FORA_PONTA
6359.25,FORA_PONTA
6359.5,FORA_PONTA
6359.75,FORA_PONTA
6360.0,FORA_PONTA
6360.25,FORA_PONTA
6360.5,FORA_PONTA
6360.75,FORA_PONTA
6361.0,FORA_PONTA
6361.25,FORA_PONTA
6361.5,FORA_PONTA
6361.75,FORA_PONTA
6362.0,FORA_PONTA
6362.25,FORA_PONTA
6362.5,FORA_PONTA
6362.75,FORA_PONTA
6363.0,FORA_PONTA
6363.25,FORA_PONTA
6363.5,FORA_PONTA
6363.75,FORA_PONTA
6364.0,FORA_PONTA
6364.25,FORA_PONTA
6364.5,FORA_PONTA
6364.75,FORA_PONTA
6365.0,FORA_PONTA
6365.25,FORA_PONTA
6365.5,FORA_PONTA
6365.75,FORA_PONTA
6366.0,FORA_PONTA
6366.25,FORA_PONTA
6366.5,FORA_PONTA
6366.75,FORA_PONTA
6367.0,FORA_PONTA
6367.25,FORA_PONTA
6367.5,FORA_PONTA
6367.75,FORA_PONTA
6368.0,FORA_PONTA
6368.25,FORA_PONTA
6368.5,FORA_PONTA
6368.75,FORA_PONTA
6369.0,FORA_PONTA
6369.25,FORA_PONTA
6369.5,FORA_PONTA
6369.75,FORA_PONTA
6370.0,FORA_PONTA
6370.25,FORA_PONTA
6370.5,FORA_PONTA
6370.75,FORA_PONTA
6371.0,FORA_PONTA
6371.25,FORA_PONTA
6371.5,FORA_PONTA
6371.75,FORA_PONTA
6372.0,FORA_PONTA
6372.25,FORA_PONTA
6372.5,FORA_PONTA
6372.75,FORA_PONTA
6373.0,FORA_PONTA
6373.25,FORA_PONTA
6373.5,FORA_PONTA
6373.75,FORA_PONTA
6374.0,FORA_PONTA
6374.25,FORA_PONTA
6374.5,FORA_PONTA
6374.75,FORA_PONTA
6375.0,FORA_PONTA
6375.25,FORA_PONTA
6375.5,FORA_PONTA
6375.75,FORA_PONTA
6376.0,FORA_PONTA
6376.25,FORA_PONTA
6376.5,FORA_PONTA
6376.75,FORA_PONTA
6377.0,FORA_PONTA
6377.25,FORA_PONTA
6377.5,FORA_PONTA
6377.75,PONTA
6378.0,PONTA
6378.25,PONTA
6378.5,PONTA
6378.75,PONTA
6379.0,PONTA
6379.25,PONTA
6379.5,PONTA
6379.75,PONTA
6380.0,PONTA
6380.25,PONTA
6380.5,PONTA
6380.75,FORA_PONTA
6381.0,FORA_PONTA
6381.25,FORA_PONTA
6381.5,FORA_PONTA
6381.75,FORA_PONTA
6382.0,FORA_PONTA
6382.25,FORA_PONTA
6382.5,FORA_PONTA
6382.75,FORA_PONTA
6383.0,FORA_PONTA
6383.25,FORA_PONTA
6383.5,FORA_PONTA
6383.75,FORA_PONTA
6384.0,FORA_PONTA
6384.25,FORA_PONTA
6384.5,FORA_PONTA
6384.75,FORA_PONTA
6385.0,FORA_PONTA
6385.25,FORA_PONTA
6385.5,FORA_PONTA
6385.75,FORA_PONTA
6386.0,FORA_PONTA
6386.25,FORA_PONTA
6386.5,FORA_PONTA
6386.75,FORA_PONTA
6387.0,FORA_PONTA
6387.25,FORA_PONTA
6387.5,FORA_PONTA
6387.75,FORA_PONTA
6388.0,FORA_PONTA
6388.25,FORA_PONTA
6388.5,FORA_PONTA
6388.75,FORA_PONTA
6389.0,FORA_PONTA
6389.25,FORA_PONTA
6389.5,FORA_PONTA
6389.75,FORA_PONTA
6390.0,FORA_PONTA
6390.25,FORA_PONTA
6390.5,FORA_PONTA
6390.75,FORA_PONTA
6391.0,FORA_PONTA
6391.25,FORA_PONTA
6391.5,FORA_PONTA
6391.75,FORA_PONTA
6392.0,FORA_PONTA
6392.25,FORA_PONTA
6392.5,FORA_PONTA
6392.75,FORA_PONTA
6393.0,FORA_PONTA
6393.25,FORA_PONTA
6393.5,FORA_PONTA
6393.75,FORA_PONTA
6394.0,FORA_PONTA
6394.25,FORA_PONTA
6394.5,FORA_PONTA
6394.75,FORA_PONTA
6395.0,FORA_PONTA
6395.25,FORA_PONTA
6395.5,FORA_PONTA
6395.75,FORA_PONTA
6396.0,FORA_PONTA
6396.25,FORA_PONTA
6396.5,FORA_PONTA
6396.75,FORA_PONTA
6397.0,FORA_PONTA
6397.25,FORA_PONTA
6397.5,FORA_PONTA
6397.75,FORA_PONTA
6398.0,FORA_PONTA
6398.25,FORA_PONTA
6398.5,FORA_PONTA
6398.75,FORA_PONTA
6399.0,FORA_PONTA
6399.25,FORA_PONTA
6399.5,FORA_PONTA
6399.75,FORA_PONTA
6400.0,FORA_PONTA
6400.25,FORA_PONTA
6400.5,FORA_PONTA
